layers,bidir,emb_dim,dropout,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
2,False,4500,0.5,1,1.2504,0.45520000000000005,1.0617,0.5725
2,False,4500,0.5,2,1.0918,0.5569,0.923,0.6617000000000001
2,False,4500,0.5,3,0.9656,0.622,0.8633,0.682
2,False,4500,0.5,4,0.8575,0.6705,0.6973,0.7397
2,False,4500,0.5,5,0.7784,0.7075,0.6568,0.7512000000000001
2,False,4500,0.5,6,0.7209,0.7323999999999999,0.5803,0.7866
2,False,4500,0.5,7,0.6634,0.7583,0.5893,0.778
2,False,4500,0.5,8,0.6289,0.7709,0.4922,0.8223
2,False,4500,0.5,9,0.5955,0.7848,0.5164,0.8425
2,False,4500,0.5,10,0.5684,0.7955,0.5046,0.8201999999999999
2,False,4500,0.5,11,0.5429,0.8056,0.4486,0.8489
2,False,4500,0.5,12,0.5264,0.8098000000000001,0.4632,0.8422
2,False,4500,0.5,13,0.5079,0.8203,0.4874,0.8290000000000001
2,False,4500,0.5,14,0.4949,0.8243,0.4583,0.8511
2,False,4500,0.5,15,0.4837,0.8292,0.4141,0.8669
2,False,4500,0.5,16,0.4801,0.8304,0.4675,0.8513
2,False,4500,0.5,17,0.4654,0.8368000000000001,0.4373,0.8776999999999999
2,False,4500,0.5,18,0.4573,0.8387,0.4629,0.8558
2,False,4500,0.5,19,0.4506,0.8423,0.3601,0.8934000000000001
2,False,4500,0.5,20,0.4439,0.8441,0.38,0.8824
2,False,4500,0.5,21,0.4393,0.8451000000000001,0.406,0.8889
2,False,4500,0.5,22,0.435,0.8462999999999999,0.372,0.8867
2,False,4500,0.5,23,0.43,0.8495999999999999,0.4065,0.8779
2,False,4500,0.5,24,0.4243,0.8497,0.4048,0.8736
2,False,4500,0.5,25,0.4145,0.8552,0.428,0.8844
2,False,4500,0.5,26,0.4144,0.8539,0.3951,0.8891
2,False,4500,0.5,27,0.4142,0.8554999999999999,0.4115,0.8712000000000001
2,False,4500,0.5,28,0.4084,0.8584999999999999,0.3587,0.8956000000000001
2,False,4500,0.5,29,0.4059,0.8582,0.4507,0.8692
2,False,4500,0.5,30,0.4004,0.8595999999999999,0.4373,0.8734999999999999
2,False,4500,0.5,31,0.3988,0.862,0.3622,0.8954000000000001
2,False,4500,0.5,32,0.3949,0.8633,0.3205,0.9001
2,False,4500,0.5,33,0.398,0.8623000000000001,0.3568,0.8824
2,False,4500,0.5,34,0.3895,0.8654000000000001,0.4155,0.8756999999999999
2,False,4500,0.5,35,0.3873,0.8653,0.3347,0.9045000000000001
2,False,4500,0.5,36,0.3882,0.8642,0.3731,0.8868
2,False,4500,0.5,37,0.3876,0.8664000000000001,0.3989,0.8669
2,False,4500,0.5,38,0.3843,0.8656,0.4064,0.8779
2,False,4500,0.5,39,0.3843,0.8667,0.4221,0.8803
