layers,bidir,emb_dim,dropout,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
1,False,2700,0.5,1,1.3155,0.3918,1.135,0.5082
1,False,2700,0.5,2,1.1411,0.5199,0.9568,0.6219
1,False,2700,0.5,3,1.0182,0.591,0.8762,0.6332
1,False,2700,0.5,4,0.9273,0.6335999999999999,0.7957,0.6777
1,False,2700,0.5,5,0.8493,0.6716,0.7221,0.7088
1,False,2700,0.5,6,0.7918,0.6976,0.6553,0.7376
1,False,2700,0.5,7,0.7417,0.7199,0.6564,0.7576999999999999
1,False,2700,0.5,8,0.7074,0.7345,0.5968,0.7711
1,False,2700,0.5,9,0.6702,0.7514,0.6262,0.7756000000000001
1,False,2700,0.5,10,0.6379,0.7637999999999999,0.5694,0.8134
1,False,2700,0.5,11,0.6148,0.7737999999999999,0.5712,0.831
1,False,2700,0.5,12,0.5915,0.7837999999999999,0.4894,0.8422
1,False,2700,0.5,13,0.5713,0.7911,0.5371,0.8288
1,False,2700,0.5,14,0.5621,0.7962,0.5784,0.8355
1,False,2700,0.5,15,0.5414,0.8020999999999999,0.5247,0.8443999999999999
1,False,2700,0.5,16,0.5301,0.8075,0.4944,0.8379000000000001
1,False,2700,0.5,17,0.5159,0.813,0.4856,0.84
1,False,2700,0.5,18,0.5103,0.8147,0.3971,0.8690000000000001
1,False,2700,0.5,19,0.4949,0.8204,0.4391,0.8489
1,False,2700,0.5,20,0.4901,0.8219,0.4353,0.8445999999999999
1,False,2700,0.5,21,0.4838,0.8269,0.4035,0.8621
1,False,2700,0.5,22,0.4739,0.8303,0.4105,0.8601000000000001
1,False,2700,0.5,23,0.4664,0.8327,0.4573,0.8443999999999999
1,False,2700,0.5,24,0.4608,0.8367,0.377,0.8731
1,False,2700,0.5,25,0.4535,0.8373,0.4081,0.8755
1,False,2700,0.5,26,0.4514,0.8382999999999999,0.4147,0.8578
1,False,2700,0.5,27,0.4377,0.8416,0.412,0.8644
1,False,2700,0.5,28,0.4357,0.8439,0.3718,0.8711
1,False,2700,0.5,29,0.4346,0.8436,0.4022,0.8621
1,False,2700,0.5,30,0.4289,0.8461,0.3559,0.8909999999999999
1,False,2700,0.5,31,0.4232,0.8492000000000001,0.4197,0.862
1,False,2700,0.5,32,0.4243,0.8484,0.4109,0.8621
1,False,2700,0.5,33,0.4222,0.8491,0.3668,0.882
1,False,2700,0.5,34,0.4206,0.8501000000000001,0.3954,0.8776999999999999
1,False,2700,0.5,35,0.4162,0.8515,0.4286,0.8623000000000001
1,False,2700,0.5,36,0.4114,0.8533,0.4726,0.8578
1,False,2700,0.5,37,0.4054,0.8559,0.3878,0.8776999999999999
1,False,2700,0.5,38,0.4089,0.8534,0.4515,0.8511
1,False,2700,0.5,39,0.402,0.8563,0.4677,0.8687999999999999
1,False,2700,0.5,40,0.3995,0.858,0.4604,0.8534
1,False,2700,0.5,41,0.3985,0.858,0.4627,0.8534
1,False,2700,0.5,42,0.3938,0.86,0.4487,0.8601000000000001
1,False,2700,0.5,43,0.3914,0.8597,0.4934,0.8489
1,False,2700,0.5,44,0.3935,0.8601000000000001,0.4147,0.8711
1,False,2700,0.5,45,0.3918,0.8604999999999999,0.4367,0.8576999999999999
1,False,2700,0.5,46,0.3862,0.862,0.4232,0.8601000000000001
1,False,2700,0.5,47,0.3844,0.8642,0.3902,0.8865000000000001
1,False,2700,0.5,48,0.3816,0.8639,0.4033,0.8755
1,False,2700,0.5,49,0.3825,0.8633,0.4124,0.8645
1,False,2700,0.5,50,0.3811,0.8632,0.3365,0.9042
1,False,2700,0.5,51,0.3752,0.8647,0.398,0.858
1,False,2700,0.5,52,0.3715,0.8683,0.3951,0.8755
1,False,2700,0.5,53,0.376,0.8656,0.38,0.902
1,False,2700,0.5,54,0.3747,0.8661,0.3621,0.8953
1,False,2700,0.5,55,0.371,0.8675,0.381,0.8733
1,False,2700,0.5,56,0.3703,0.8663,0.3687,0.8865000000000001
1,False,2700,0.5,57,0.3725,0.8665,0.3739,0.8733
1,False,2700,0.5,58,0.3676,0.868,0.3528,0.88
1,False,2700,0.5,59,0.3676,0.8675,0.3739,0.8756999999999999
1,False,2700,0.5,60,0.3679,0.8684000000000001,0.3342,0.8779
1,False,2700,0.5,61,0.3682,0.8684000000000001,0.3111,0.9131
1,False,2700,0.5,62,0.3652,0.8692,0.3283,0.8976999999999999
1,False,2700,0.5,63,0.3651,0.8694,0.3331,0.9020999999999999
1,False,2700,0.5,64,0.3651,0.8693000000000001,0.3261,0.8889
1,False,2700,0.5,65,0.3637,0.8704999999999999,0.3357,0.8843000000000001
1,False,2700,0.5,66,0.36,0.8715999999999999,0.3482,0.88
1,False,2700,0.5,67,0.3632,0.87,0.3722,0.8755
1,False,2700,0.5,68,0.3539,0.8740000000000001,0.4299,0.8578
1,False,2700,0.5,69,0.359,0.8732,0.3655,0.8889
1,False,2700,0.5,70,0.3581,0.8725,0.3736,0.88
1,False,2700,0.5,71,0.3548,0.8742,0.3449,0.8755
1,False,2700,0.5,72,0.3534,0.8737999999999999,0.3748,0.8954000000000001
1,False,2700,0.5,73,0.3531,0.8745999999999999,0.3619,0.8931999999999999
1,False,2700,0.5,74,0.3539,0.8743000000000001,0.3653,0.8776999999999999
1,False,2700,0.5,75,0.3534,0.8737999999999999,0.3213,0.9044
1,False,2700,0.5,76,0.3534,0.8737,0.3756,0.8843000000000001
1,False,2700,0.5,77,0.3509,0.8745999999999999,0.392,0.8755
1,False,2700,0.5,78,0.3477,0.8759999999999999,0.4066,0.8668
1,False,2700,0.5,79,0.3531,0.8737999999999999,0.3608,0.8755
1,False,2700,0.5,80,0.3488,0.8759,0.3735,0.8623000000000001
1,False,2700,0.5,81,0.3493,0.8767,0.3869,0.882
1,False,2700,0.5,82,0.3505,0.8740000000000001,0.384,0.8824
1,False,2700,0.5,83,0.3477,0.8765000000000001,0.4196,0.8844
1,False,2700,0.5,84,0.3434,0.8787999999999999,0.4053,0.858
1,False,2700,0.5,85,0.3448,0.8776,0.4165,0.8558
1,False,2700,0.5,86,0.3448,0.877,0.3552,0.8954000000000001
1,False,2700,0.5,87,0.3494,0.8759,0.3518,0.8867
1,False,2700,0.5,88,0.3482,0.8764,0.332,0.8844
1,False,2700,0.5,89,0.3468,0.8765000000000001,0.3808,0.8668
1,False,2700,0.5,90,0.3423,0.8781,0.3603,0.8844
1,False,2700,0.5,91,0.3442,0.8787,0.3268,0.8802
1,False,2700,0.5,92,0.3447,0.8773000000000001,0.353,0.8779
1,False,2700,0.5,93,0.342,0.8775,0.3625,0.8756999999999999
1,False,2700,0.5,94,0.3409,0.8781,0.3968,0.8734999999999999
1,False,2700,0.5,95,0.3421,0.8781,0.4016,0.8690000000000001
1,False,2700,0.5,96,0.3411,0.8795000000000001,0.3839,0.8623000000000001
1,False,2700,0.5,97,0.3382,0.8787999999999999,0.342,0.8844
1,False,2700,0.5,98,0.3411,0.8791,0.3383,0.88
1,False,2700,0.5,99,0.3415,0.8782,0.3931,0.8756999999999999
1,False,2700,0.5,100,0.3388,0.8798999999999999,0.3651,0.8645
1,False,2700,0.5,101,0.3407,0.8793000000000001,0.4185,0.8756999999999999
1,False,2700,0.5,102,0.3415,0.88,0.453,0.8756999999999999
1,False,2700,0.5,103,0.3368,0.8795999999999999,0.4235,0.8734999999999999
1,False,2700,0.5,104,0.3384,0.8787999999999999,0.4074,0.8712000000000001
1,False,2700,0.5,105,0.3396,0.8798999999999999,0.3758,0.8911
1,False,2700,0.5,106,0.3383,0.878,0.4586,0.8601000000000001
1,False,2700,0.5,107,0.3366,0.8795999999999999,0.4382,0.8690000000000001
1,False,2700,0.5,108,0.3389,0.8797,0.3825,0.8845999999999999
1,False,2700,0.5,109,0.3425,0.877,0.426,0.8822
1,False,2700,0.5,110,0.3366,0.8797,0.3662,0.9044
1,False,2700,0.5,111,0.3405,0.8776999999999999,0.3773,0.8824
1,False,2700,0.5,112,0.3375,0.8806,0.369,0.8889
1,False,2700,0.5,113,0.3375,0.8787,0.3582,0.8844
1,False,2700,0.5,114,0.3352,0.8812000000000001,0.3165,0.9111
1,False,2700,0.5,115,0.3367,0.8802,0.3659,0.8998999999999999
1,False,2700,0.5,116,0.3337,0.8814,0.3291,0.9066
1,False,2700,0.5,117,0.3357,0.8829,0.3684,0.8889
1,False,2700,0.5,118,0.3371,0.8795000000000001,0.3578,0.882
1,False,2700,0.5,119,0.3342,0.8812000000000001,0.3454,0.8887
1,False,2700,0.5,120,0.3335,0.8805,0.3191,0.9020999999999999
1,False,2700,0.5,121,0.3358,0.8814,0.3504,0.8887
1,False,2700,0.5,122,0.3375,0.8791,0.3863,0.8889
1,False,2700,0.5,123,0.3404,0.8782,0.3559,0.88
1,False,2700,0.5,124,0.3387,0.8786,0.3836,0.8712000000000001
1,False,2700,0.5,125,0.3402,0.8785,0.393,0.8913
