layers,bidir,emb_dim,dropout,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
2,False,2700,0.7,1,1.3467,0.3701,1.2168,0.4572
2,False,2700,0.7,2,1.2578,0.46149999999999997,1.1582,0.5127
2,False,2700,0.7,3,1.2137,0.493,1.1013,0.5416
2,False,2700,0.7,4,1.1716,0.5206000000000001,1.0733,0.5529
2,False,2700,0.7,5,1.1344,0.5384,1.0138,0.5993999999999999
2,False,2700,0.7,6,1.1063,0.5547,0.9885,0.6085
2,False,2700,0.7,7,1.0823,0.5658,0.9694,0.6128
2,False,2700,0.7,8,1.0599,0.5786,0.9577,0.6215999999999999
2,False,2700,0.7,9,1.0396,0.5899,0.9349,0.6219
2,False,2700,0.7,10,1.0195,0.5961,0.9527,0.602
2,False,2700,0.7,11,0.9997,0.6058,0.9048,0.6174000000000001
2,False,2700,0.7,12,0.9891,0.6108,0.8982,0.6441
2,False,2700,0.7,13,0.9747,0.6163000000000001,0.8748,0.6465000000000001
2,False,2700,0.7,14,0.962,0.6204,0.8492,0.6507999999999999
2,False,2700,0.7,15,0.9467,0.6271,0.8374,0.6531999999999999
2,False,2700,0.7,16,0.9334,0.6336999999999999,0.8256,0.6576000000000001
2,False,2700,0.7,17,0.9264,0.6382,0.8685,0.6531999999999999
2,False,2700,0.7,18,0.9175,0.6404000000000001,0.8529,0.6399
2,False,2700,0.7,19,0.9091,0.6448999999999999,0.7817,0.6509
2,False,2700,0.7,20,0.8927,0.6495000000000001,0.764,0.7021
2,False,2700,0.7,21,0.8954,0.6479,0.7781,0.6956
2,False,2700,0.7,22,0.8801,0.6554000000000001,0.7663,0.6487
2,False,2700,0.7,23,0.8781,0.6555,0.7742,0.6620999999999999
2,False,2700,0.7,24,0.8703,0.6607,0.7741,0.6997
2,False,2700,0.7,25,0.8608,0.6656,0.8087,0.6731
2,False,2700,0.7,26,0.8548,0.6651,0.7769,0.6908
2,False,2700,0.7,27,0.8502,0.6690999999999999,0.7879,0.7131000000000001
2,False,2700,0.7,28,0.8433,0.67,0.7762,0.7066
2,False,2700,0.7,29,0.8392,0.6738,0.7321,0.72
2,False,2700,0.7,30,0.832,0.6756,0.7439,0.72
