layers,bidir,emb_dim,dropout,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
1,False,2700,0.7,1,1.3754,0.34450000000000003,1.2776,0.3923
1,False,2700,0.7,2,1.2787,0.4254,1.2077,0.4926
1,False,2700,0.7,3,1.2045,0.4913,1.1666,0.5218
1,False,2700,0.7,4,1.1458,0.5296,1.1641,0.5151
1,False,2700,0.7,5,1.1059,0.5540999999999999,1.0999,0.5594
1,False,2700,0.7,6,1.0732,0.5689,1.0662,0.6041
1,False,2700,0.7,7,1.044,0.5843,1.0231,0.6041
1,False,2700,0.7,8,1.0159,0.6007,1.0088,0.5974
1,False,2700,0.7,9,0.9914,0.6099,1.0322,0.6152000000000001
1,False,2700,0.7,10,0.9714,0.6192,0.9845,0.6132
1,False,2700,0.7,11,0.9529,0.6283,0.9132,0.6397999999999999
1,False,2700,0.7,12,0.935,0.6371,0.8717,0.6751
1,False,2700,0.7,13,0.9201,0.6423000000000001,0.9252,0.6331
1,False,2700,0.7,14,0.9,0.6518999999999999,0.9201,0.6487
1,False,2700,0.7,15,0.8931,0.6556000000000001,0.8706,0.6842
1,False,2700,0.7,16,0.8772,0.6622,0.8513,0.6598999999999999
1,False,2700,0.7,17,0.8646,0.6692,0.8082,0.6975
1,False,2700,0.7,18,0.8513,0.6751999999999999,0.8651,0.6598999999999999
1,False,2700,0.7,19,0.8369,0.6801999999999999,0.8633,0.6755
1,False,2700,0.7,20,0.8299,0.6843,0.9105,0.6664
1,False,2700,0.7,21,0.8198,0.6873,0.8229,0.6865000000000001
1,False,2700,0.7,22,0.8106,0.6925,0.7612,0.7153
1,False,2700,0.7,23,0.803,0.6951999999999999,0.8375,0.6999
1,False,2700,0.7,24,0.7925,0.7014,0.7746,0.7042
1,False,2700,0.7,25,0.7808,0.7031999999999999,0.7869,0.6978
1,False,2700,0.7,26,0.7766,0.7064,0.7675,0.6956
1,False,2700,0.7,27,0.7712,0.7068000000000001,0.7457,0.7066
1,False,2700,0.7,28,0.7608,0.7118000000000001,0.7361,0.7021
1,False,2700,0.7,29,0.7495,0.7164,0.7326,0.7222
1,False,2700,0.7,30,0.7431,0.7197,0.7606,0.7289
1,False,2700,0.7,31,0.7375,0.7236,0.7768,0.7177
1,False,2700,0.7,32,0.7331,0.7242000000000001,0.6966,0.7443000000000001
1,False,2700,0.7,33,0.726,0.7278,0.7541,0.7242000000000001
1,False,2700,0.7,34,0.7177,0.7328,0.7228,0.7287
1,False,2700,0.7,35,0.7143,0.7337,0.7264,0.7265999999999999
1,False,2700,0.7,36,0.7075,0.736,0.8026,0.7
1,False,2700,0.7,37,0.7002,0.7424,0.7813,0.7023
1,False,2700,0.7,38,0.6959,0.7428,0.7698,0.7289
1,False,2700,0.7,39,0.6941,0.7444,0.8203,0.7112
1,False,2700,0.7,40,0.6875,0.7462000000000001,0.7636,0.7443000000000001
1,False,2700,0.7,41,0.6793,0.7484999999999999,0.7679,0.72
1,False,2700,0.7,42,0.6793,0.7498999999999999,0.7037,0.7576
1,False,2700,0.7,43,0.6714,0.7529,0.7346,0.7509999999999999
1,False,2700,0.7,44,0.6631,0.7561,0.7011,0.76
1,False,2700,0.7,45,0.6577,0.7581,0.6894,0.76
1,False,2700,0.7,46,0.6594,0.758,0.743,0.7555
1,False,2700,0.7,47,0.6539,0.7609,0.8038,0.7245999999999999
1,False,2700,0.7,48,0.6479,0.7645000000000001,0.8171,0.7223999999999999
1,False,2700,0.7,49,0.6448,0.764,0.6936,0.7689
1,False,2700,0.7,50,0.6447,0.7642,0.723,0.7709
1,False,2700,0.7,51,0.6345,0.7692,0.796,0.7423000000000001
1,False,2700,0.7,52,0.637,0.7676000000000001,0.763,0.7512000000000001
1,False,2700,0.7,53,0.6298,0.7711,0.8588,0.7291
1,False,2700,0.7,54,0.6298,0.7719,0.721,0.7447
1,False,2700,0.7,55,0.6204,0.7742,0.7429,0.7534000000000001
1,False,2700,0.7,56,0.6221,0.7735,0.7247,0.7754000000000001
1,False,2700,0.7,57,0.6156,0.7763,0.7101,0.7798999999999999
1,False,2700,0.7,58,0.6153,0.778,0.708,0.7734000000000001
1,False,2700,0.7,59,0.6104,0.7798999999999999,0.6985,0.7534000000000001
1,False,2700,0.7,60,0.6113,0.779,0.7341,0.7576
1,False,2700,0.7,61,0.6029,0.7807999999999999,0.6797,0.7798999999999999
1,False,2700,0.7,62,0.5978,0.7845,0.7191,0.7643000000000001
1,False,2700,0.7,63,0.5953,0.7867000000000001,0.8009,0.7333
1,False,2700,0.7,64,0.5947,0.7852,0.7363,0.7687
1,False,2700,0.7,65,0.5934,0.7859,0.6471,0.7976000000000001
1,False,2700,0.7,66,0.593,0.7857,0.6836,0.7953
1,False,2700,0.7,67,0.5896,0.7888,0.657,0.7957
1,False,2700,0.7,68,0.5898,0.7864,0.659,0.8044
1,False,2700,0.7,69,0.5877,0.7881999999999999,0.6241,0.7955
1,False,2700,0.7,70,0.5831,0.7905,0.6826,0.78
1,False,2700,0.7,71,0.5811,0.7931999999999999,0.7047,0.7957
1,False,2700,0.7,72,0.58,0.7913,0.7031,0.7689
1,False,2700,0.7,73,0.5772,0.7951,0.6381,0.8044
1,False,2700,0.7,74,0.5755,0.7934,0.6305,0.7977
1,False,2700,0.7,75,0.5752,0.7947,0.619,0.8243
1,False,2700,0.7,76,0.571,0.7961,0.6957,0.7957
1,False,2700,0.7,77,0.5711,0.7956,0.7532,0.7820999999999999
1,False,2700,0.7,78,0.5686,0.797,0.715,0.7909
1,False,2700,0.7,79,0.5654,0.7981,0.6857,0.7909999999999999
1,False,2700,0.7,80,0.5669,0.7946,0.6309,0.7823
1,False,2700,0.7,81,0.5613,0.7994,0.7154,0.7866
1,False,2700,0.7,82,0.5638,0.7979,0.6697,0.7977
1,False,2700,0.7,83,0.5572,0.7983,0.6998,0.7933
1,False,2700,0.7,84,0.5588,0.7996,0.6592,0.7867000000000001
1,False,2700,0.7,85,0.5581,0.8003,0.6574,0.7866
1,False,2700,0.7,86,0.556,0.8005,0.6138,0.789
1,False,2700,0.7,87,0.5527,0.8023,0.6597,0.7867000000000001
1,False,2700,0.7,88,0.5483,0.805,0.6804,0.7689
1,False,2700,0.7,89,0.5456,0.8057,0.6558,0.7711
1,False,2700,0.7,90,0.5501,0.804,0.667,0.7909999999999999
1,False,2700,0.7,91,0.5478,0.8064,0.6402,0.7998000000000001
1,False,2700,0.7,92,0.5462,0.8054000000000001,0.6984,0.7843000000000001
1,False,2700,0.7,93,0.5452,0.8059000000000001,0.6431,0.7756000000000001
1,False,2700,0.7,94,0.548,0.8062999999999999,0.6808,0.7888
1,False,2700,0.7,95,0.5381,0.8072,0.711,0.7734000000000001
1,False,2700,0.7,96,0.5412,0.8076000000000001,0.6743,0.7756000000000001
1,False,2700,0.7,97,0.5412,0.8065000000000001,0.7327,0.7778
1,False,2700,0.7,98,0.5417,0.807,0.6874,0.7867000000000001
1,False,2700,0.7,99,0.5403,0.8081,0.6086,0.8067
1,False,2700,0.7,100,0.5371,0.8088,0.5758,0.8175
1,False,2700,0.7,101,0.5358,0.809,0.6063,0.7955
1,False,2700,0.7,102,0.5341,0.8101,0.7192,0.7823
1,False,2700,0.7,103,0.5393,0.8066,0.7071,0.7711
1,False,2700,0.7,104,0.5338,0.81,0.7146,0.7734000000000001
1,False,2700,0.7,105,0.5264,0.8147,0.6091,0.7888
1,False,2700,0.7,106,0.5319,0.8116,0.6501,0.7866
1,False,2700,0.7,107,0.5274,0.8146,0.6208,0.7798999999999999
1,False,2700,0.7,108,0.529,0.8136,0.6803,0.7754000000000001
1,False,2700,0.7,109,0.529,0.8122,0.7135,0.7888
1,False,2700,0.7,110,0.5259,0.8122,0.5808,0.813
1,False,2700,0.7,111,0.53,0.8134999999999999,0.5751,0.8067
1,False,2700,0.7,112,0.5244,0.8142,0.6835,0.7955
