layers,bidir,emb_dim,dropout,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
1,True,2700,0.5,1,1.1303,0.5164,0.7612,0.7043
1,True,2700,0.5,2,0.8455,0.6646,0.4739,0.8465
1,True,2700,0.5,3,0.6706,0.7393000000000001,0.3367,0.9044
1,True,2700,0.5,4,0.5556,0.7866,0.315,0.9111
1,True,2700,0.5,5,0.471,0.8228,0.2484,0.9289000000000001
1,True,2700,0.5,6,0.4219,0.8419,0.2512,0.9354
1,True,2700,0.5,7,0.3819,0.8562000000000001,0.2442,0.9377
1,True,2700,0.5,8,0.3453,0.8717,0.2363,0.9423
1,True,2700,0.5,9,0.3221,0.8817,0.2562,0.9444
1,True,2700,0.5,10,0.3025,0.887,0.184,0.971
1,True,2700,0.5,11,0.2842,0.8928,0.2213,0.9511
1,True,2700,0.5,12,0.2686,0.9004000000000001,0.2608,0.9578
1,True,2700,0.5,13,0.2572,0.9054000000000001,0.196,0.9598
1,True,2700,0.5,14,0.2463,0.9094,0.1835,0.971
1,True,2700,0.5,15,0.2328,0.9142,0.1855,0.9511
1,True,2700,0.5,16,0.2229,0.9176000000000001,0.1968,0.9488
1,True,2700,0.5,17,0.217,0.9211,0.1913,0.9555
1,True,2700,0.5,18,0.2075,0.9222,0.1838,0.9578
1,True,2700,0.5,19,0.2048,0.9242,0.2247,0.9689
1,True,2700,0.5,20,0.1998,0.9264,0.1771,0.9578
1,True,2700,0.5,21,0.1914,0.9301,0.2283,0.9689
1,True,2700,0.5,22,0.1888,0.9306,0.2273,0.9689
1,True,2700,0.5,23,0.1814,0.9329000000000001,0.2094,0.9667
1,True,2700,0.5,24,0.1809,0.9335,0.241,0.9621999999999999
1,True,2700,0.5,25,0.1759,0.9358,0.1703,0.9667
1,True,2700,0.5,26,0.1693,0.9373,0.2482,0.9512
1,True,2700,0.5,27,0.1675,0.9386,0.219,0.9534999999999999
1,True,2700,0.5,28,0.1646,0.9395,0.1412,0.9799
1,True,2700,0.5,29,0.1608,0.9404,0.2369,0.9579000000000001
1,True,2700,0.5,30,0.1577,0.9429000000000001,0.2133,0.9689
1,True,2700,0.5,31,0.1543,0.9423999999999999,0.233,0.9534999999999999
1,True,2700,0.5,32,0.1518,0.9445,0.139,0.9579000000000001
1,True,2700,0.5,33,0.1478,0.9445999999999999,0.1685,0.9556999999999999
1,True,2700,0.5,34,0.1456,0.9462999999999999,0.1242,0.9754
1,True,2700,0.5,35,0.144,0.9476,0.1486,0.9621999999999999
1,True,2700,0.5,36,0.1444,0.9462999999999999,0.151,0.9667
1,True,2700,0.5,37,0.1417,0.9481,0.1396,0.9799
1,True,2700,0.5,38,0.1389,0.9493,0.2242,0.9579000000000001
1,True,2700,0.5,39,0.136,0.9493,0.158,0.9821
1,True,2700,0.5,40,0.1328,0.9509000000000001,0.2013,0.9667
1,True,2700,0.5,41,0.1312,0.9509000000000001,0.1772,0.9732
1,True,2700,0.5,42,0.1333,0.9511,0.1763,0.9667
1,True,2700,0.5,43,0.1258,0.9538,0.1907,0.9777
1,True,2700,0.5,44,0.1271,0.9536,0.177,0.9777
1,True,2700,0.5,45,0.1247,0.9543,0.1647,0.9732
1,True,2700,0.5,46,0.1268,0.9534999999999999,0.1616,0.9799
1,True,2700,0.5,47,0.1224,0.9556,0.1406,0.9777
1,True,2700,0.5,48,0.1234,0.9543,0.162,0.9667
1,True,2700,0.5,49,0.1208,0.9551999999999999,0.1438,0.9667
1,True,2700,0.5,50,0.1184,0.9565,0.1353,0.9689
1,True,2700,0.5,51,0.1177,0.9566,0.1948,0.96
1,True,2700,0.5,52,0.1193,0.956,0.1677,0.96
1,True,2700,0.5,53,0.1163,0.9573,0.1506,0.9667
1,True,2700,0.5,54,0.1159,0.9568000000000001,0.1694,0.9689
1,True,2700,0.5,55,0.1135,0.9578,0.1619,0.9754
1,True,2700,0.5,56,0.1132,0.9582999999999999,0.1627,0.9799
1,True,2700,0.5,57,0.1113,0.9589,0.1555,0.9689
1,True,2700,0.5,58,0.1115,0.9598,0.2159,0.9712000000000001
1,True,2700,0.5,59,0.1097,0.9590000000000001,0.1671,0.9689
1,True,2700,0.5,60,0.1069,0.9603,0.1768,0.9799
1,True,2700,0.5,61,0.1074,0.9601999999999999,0.159,0.9843999999999999
1,True,2700,0.5,62,0.1071,0.9595,0.1478,0.9843999999999999
1,True,2700,0.5,63,0.109,0.9595999999999999,0.1631,0.9821
1,True,2700,0.5,64,0.1059,0.9612999999999999,0.1773,0.9799
1,True,2700,0.5,65,0.1056,0.9606,0.1637,0.9843999999999999
1,True,2700,0.5,66,0.1039,0.9617,0.1434,0.9799
1,True,2700,0.5,67,0.1021,0.9616,0.1657,0.9843999999999999
1,True,2700,0.5,68,0.1025,0.9614,0.1741,0.9777
1,True,2700,0.5,69,0.1018,0.9621999999999999,0.1769,0.9777
1,True,2700,0.5,70,0.1035,0.9616,0.1386,0.9799
1,True,2700,0.5,71,0.1024,0.9627,0.1665,0.9821
1,True,2700,0.5,72,0.1006,0.9619,0.1721,0.9777
1,True,2700,0.5,73,0.0987,0.963,0.1653,0.9777
1,True,2700,0.5,74,0.1001,0.9623,0.2024,0.9712000000000001
1,True,2700,0.5,75,0.1,0.9621999999999999,0.2029,0.9799
1,True,2700,0.5,76,0.0977,0.9638,0.1592,0.9865999999999999
1,True,2700,0.5,77,0.0997,0.9629000000000001,0.1577,0.9821
1,True,2700,0.5,78,0.098,0.9634999999999999,0.1498,0.9777
1,True,2700,0.5,79,0.0979,0.9632999999999999,0.1852,0.9754
1,True,2700,0.5,80,0.0965,0.9642000000000001,0.1723,0.9821
1,True,2700,0.5,81,0.095,0.9641,0.1693,0.9754
1,True,2700,0.5,82,0.0959,0.9638,0.1675,0.9754
1,True,2700,0.5,83,0.0945,0.965,0.1956,0.9645
1,True,2700,0.5,84,0.0959,0.9643,0.1887,0.9689
1,True,2700,0.5,85,0.097,0.9636,0.158,0.9821
1,True,2700,0.5,86,0.0959,0.9639,0.1419,0.9821
1,True,2700,0.5,87,0.0938,0.9656999999999999,0.1343,0.9843999999999999
1,True,2700,0.5,88,0.0926,0.9647,0.1389,0.9887999999999999
1,True,2700,0.5,89,0.0916,0.9659,0.1197,0.9865999999999999
1,True,2700,0.5,90,0.0905,0.9664,0.134,0.9843999999999999
1,True,2700,0.5,91,0.0876,0.9676,0.1534,0.9843999999999999
1,True,2700,0.5,92,0.0932,0.9652,0.1301,0.9734
1,True,2700,0.5,93,0.0932,0.9645999999999999,0.1328,0.9843999999999999
1,True,2700,0.5,94,0.0931,0.9649,0.103,0.9865999999999999
1,True,2700,0.5,95,0.0903,0.9661,0.1079,0.9865999999999999
1,True,2700,0.5,96,0.0907,0.9669,0.1119,0.9865999999999999
1,True,2700,0.5,97,0.0875,0.9673,0.0966,0.9801000000000001
1,True,2700,0.5,98,0.0891,0.9669,0.1226,0.9865999999999999
1,True,2700,0.5,99,0.0889,0.966,0.0938,0.9843999999999999
1,True,2700,0.5,100,0.0904,0.9664,0.1281,0.9821
1,True,2700,0.5,101,0.0897,0.9661,0.1186,0.9887999999999999
1,True,2700,0.5,102,0.0882,0.9667,0.1513,0.9756
1,True,2700,0.5,103,0.0872,0.9675,0.1311,0.9865999999999999
1,True,2700,0.5,104,0.0879,0.9669,0.1438,0.9821
1,True,2700,0.5,105,0.0869,0.9668000000000001,0.1074,0.9843999999999999
1,True,2700,0.5,106,0.0878,0.9667,0.1243,0.9821
1,True,2700,0.5,107,0.0876,0.9668000000000001,0.1447,0.9821
