layers,bidir,emb_dim,dropout,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
2,True,4500,0.7,1,1.1966,0.4805,0.9583,0.615
2,True,4500,0.7,2,1.0553,0.5648,0.8039,0.7172
2,True,4500,0.7,3,0.9824,0.5992999999999999,0.748,0.6976
2,True,4500,0.7,4,0.9242,0.6301,0.6897,0.7531
2,True,4500,0.7,5,0.8755,0.6523,0.659,0.76
2,True,4500,0.7,6,0.8363,0.67,0.6082,0.7601
2,True,4500,0.7,7,0.7977,0.6881,0.5353,0.8111
2,True,4500,0.7,8,0.7662,0.7028,0.4764,0.8067
2,True,4500,0.7,9,0.7334,0.7171,0.4611,0.8532
2,True,4500,0.7,10,0.7091,0.7273999999999999,0.4739,0.8089
2,True,4500,0.7,11,0.6802,0.7406999999999999,0.4512,0.8511
2,True,4500,0.7,12,0.6634,0.7490000000000001,0.4739,0.8423999999999999
2,True,4500,0.7,13,0.6364,0.7602,0.3836,0.8690000000000001
2,True,4500,0.7,14,0.6188,0.7653,0.3538,0.8668
2,True,4500,0.7,15,0.5999,0.7737,0.3963,0.8602
2,True,4500,0.7,16,0.5838,0.7806000000000001,0.411,0.8692
2,True,4500,0.7,17,0.5673,0.7875,0.4055,0.8756999999999999
2,True,4500,0.7,18,0.555,0.7935,0.32,0.8824
2,True,4500,0.7,19,0.5387,0.8001,0.3546,0.8889
2,True,4500,0.7,20,0.5321,0.8009000000000001,0.3158,0.9023
2,True,4500,0.7,21,0.5134,0.8084,0.3733,0.8626
2,True,4500,0.7,22,0.5035,0.8116,0.3063,0.898
2,True,4500,0.7,23,0.4984,0.8138,0.2511,0.9092
2,True,4500,0.7,24,0.4815,0.8195999999999999,0.2689,0.9289000000000001
2,True,4500,0.7,25,0.4748,0.8255,0.2947,0.9048999999999999
2,True,4500,0.7,26,0.4646,0.8283,0.2734,0.9269
2,True,4500,0.7,27,0.4617,0.8298000000000001,0.2991,0.9114
2,True,4500,0.7,28,0.4497,0.8334999999999999,0.3091,0.8915000000000001
2,True,4500,0.7,29,0.4395,0.8371,0.4215,0.8781
2,True,4500,0.7,30,0.4372,0.8393999999999999,0.3276,0.9025
2,True,4500,0.7,31,0.4313,0.8397,0.2996,0.8937
2,True,4500,0.7,32,0.4254,0.8432999999999999,0.3056,0.9002
2,True,4500,0.7,33,0.4128,0.8468000000000001,0.2305,0.9224
2,True,4500,0.7,34,0.4076,0.8497,0.2128,0.9201999999999999
2,True,4500,0.7,35,0.4006,0.8527,0.2694,0.8937
2,True,4500,0.7,36,0.399,0.8526,0.2677,0.9224
2,True,4500,0.7,37,0.3956,0.856,0.1899,0.9201999999999999
2,True,4500,0.7,38,0.3876,0.8576999999999999,0.1857,0.9269
2,True,4500,0.7,39,0.3838,0.8591,0.2203,0.9269
2,True,4500,0.7,40,0.3748,0.8625,0.2153,0.9290999999999999
2,True,4500,0.7,41,0.3747,0.863,0.2306,0.9336
2,True,4500,0.7,42,0.3691,0.8645999999999999,0.2732,0.9269
2,True,4500,0.7,43,0.3625,0.8674,0.1855,0.9512
2,True,4500,0.7,44,0.3615,0.8663,0.2342,0.9358
2,True,4500,0.7,45,0.3545,0.8691,0.2069,0.938
2,True,4500,0.7,46,0.3548,0.8689,0.2339,0.9401999999999999
2,True,4500,0.7,47,0.3521,0.8706999999999999,0.2528,0.9293
2,True,4500,0.7,48,0.3473,0.8723000000000001,0.2312,0.9358
2,True,4500,0.7,49,0.3437,0.8745,0.2064,0.9401999999999999
2,True,4500,0.7,50,0.3454,0.8725,0.1451,0.9534999999999999
2,True,4500,0.7,51,0.3338,0.8765000000000001,0.2519,0.9358
2,True,4500,0.7,52,0.3307,0.8786,0.2222,0.9425
2,True,4500,0.7,53,0.3303,0.8787999999999999,0.1518,0.9492
2,True,4500,0.7,54,0.3249,0.8805,0.2145,0.9469
2,True,4500,0.7,55,0.3262,0.8794,0.1952,0.9447
2,True,4500,0.7,56,0.3223,0.8811,0.268,0.9425
2,True,4500,0.7,57,0.3188,0.8835999999999999,0.1652,0.9469
2,True,4500,0.7,58,0.3154,0.8831,0.1368,0.9492
2,True,4500,0.7,59,0.3157,0.8837,0.162,0.9601999999999999
2,True,4500,0.7,60,0.3135,0.8853,0.2348,0.9425
2,True,4500,0.7,61,0.3077,0.8864,0.2554,0.938
2,True,4500,0.7,62,0.3041,0.8887999999999999,0.2871,0.9425
2,True,4500,0.7,63,0.3021,0.8892,0.1616,0.9601999999999999
2,True,4500,0.7,64,0.301,0.8889,0.214,0.9512
2,True,4500,0.7,65,0.3003,0.8894,0.2086,0.9469
2,True,4500,0.7,66,0.297,0.8894,0.1775,0.9401999999999999
2,True,4500,0.7,67,0.2949,0.8914,0.2163,0.9534999999999999
2,True,4500,0.7,68,0.2954,0.8906000000000001,0.1682,0.9534999999999999
2,True,4500,0.7,69,0.2898,0.8946,0.1495,0.9556999999999999
2,True,4500,0.7,70,0.2915,0.8933,0.1492,0.9756
2,True,4500,0.7,71,0.2918,0.8934000000000001,0.1377,0.9623999999999999
2,True,4500,0.7,72,0.2854,0.8952,0.1863,0.9579000000000001
