layers,bidir,emb_dim,dropout,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
1,False,900,0.5,1,1.4976,0.28190000000000004,1.3873,0.2943
1,False,900,0.5,2,1.295,0.4069,1.3878,0.3166
1,False,900,0.5,3,1.2452,0.4391,1.3594,0.3099
1,False,900,0.5,4,1.1572,0.4975,1.405,0.2809
1,False,900,0.5,5,1.1085,0.5325,1.4058,0.3099
1,False,900,0.5,6,1.03,0.5856,1.4648,0.2919
1,False,900,0.5,7,0.9585,0.6269,1.4208,0.341
1,False,900,0.5,8,0.8922,0.6616,1.5056,0.2965
1,False,900,0.5,9,0.8411,0.71,1.5117,0.32780000000000004
1,False,900,0.5,10,0.7604,0.7259,1.5728,0.3099
1,False,900,0.5,11,0.7025,0.7637,1.6416,0.3321
1,False,900,0.5,12,0.6427,0.7696999999999999,1.6978,0.3343
1,False,900,0.5,13,0.5897,0.7853,1.8048,0.3144
1,False,900,0.5,14,0.5187,0.8088,1.902,0.32299999999999995
1,False,900,0.5,15,0.4674,0.8422,1.9869,0.32539999999999997
1,False,900,0.5,16,0.4356,0.8466,2.0575,0.3408
1,False,900,0.5,17,0.3753,0.8812000000000001,2.1685,0.3453
1,False,900,0.5,18,0.3156,0.8934000000000001,2.2429,0.32520000000000004
1,False,900,0.5,19,0.3131,0.8875,2.3848,0.35200000000000004
1,False,900,0.5,20,0.2517,0.9188,2.4327,0.3674
1,False,900,0.5,21,0.2499,0.9228000000000001,2.533,0.3475
1,False,900,0.5,22,0.2153,0.9328,2.5952,0.35200000000000004
1,False,900,0.5,23,0.2062,0.9372,2.6987,0.3432
1,False,900,0.5,24,0.153,0.9559000000000001,2.7883,0.3544
1,False,900,0.5,25,0.182,0.9406,2.8555,0.36560000000000004
1,False,900,0.5,26,0.1237,0.9641,2.925,0.3765
1,False,900,0.5,27,0.1442,0.9528,3.0067,0.3632
1,False,900,0.5,28,0.1525,0.9578,3.0639,0.3475
1,False,900,0.5,29,0.1369,0.9578,3.1209,0.3654
1,False,900,0.5,30,0.1369,0.9547,3.117,0.3319
1,False,900,0.5,31,0.1319,0.9609000000000001,3.3076,0.3475
1,False,900,0.5,32,0.1238,0.9609000000000001,3.2097,0.3832
1,False,900,0.5,33,0.1049,0.9703,3.1246,0.3676
1,False,900,0.5,34,0.1091,0.9697,3.1566,0.4075
1,False,900,0.5,35,0.0831,0.9765999999999999,3.2763,0.392
1,False,900,0.5,36,0.0736,0.9828,3.2854,0.3697
1,False,900,0.5,37,0.0778,0.9781,3.363,0.3565
1,False,900,0.5,38,0.0934,0.9734,3.6182,0.3343
1,False,900,0.5,39,0.0735,0.9765999999999999,3.5584,0.3453
1,False,900,0.5,40,0.0667,0.9843999999999999,3.3654,0.3741
1,False,900,0.5,41,0.0827,0.9734,3.3492,0.37189999999999995
1,False,900,0.5,42,0.0446,0.9875,3.474,0.38530000000000003
1,False,900,0.5,43,0.089,0.9797,3.5417,0.3831
1,False,900,0.5,44,0.052,0.9906,3.5063,0.3764
1,False,900,0.5,45,0.0578,0.9875,3.5124,0.38079999999999997
1,False,900,0.5,46,0.0562,0.9828,3.5779,0.3676
