layers,bidir,emb_dim,dropout,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
1,False,2700,0.5,1,1.5338,0.2681,1.4084,0.2919
1,False,2700,0.5,2,1.325,0.39030000000000004,1.3886,0.33
1,False,2700,0.5,3,1.2158,0.4619,1.3751,0.2898
1,False,2700,0.5,4,1.1396,0.5081,1.398,0.3389
1,False,2700,0.5,5,1.0487,0.5744,1.4112,0.34119999999999995
1,False,2700,0.5,6,0.9988,0.6009,1.4412,0.301
1,False,2700,0.5,7,0.9537,0.6125,1.4311,0.359
1,False,2700,0.5,8,0.908,0.6284000000000001,1.4447,0.35229999999999995
1,False,2700,0.5,9,0.8846,0.6481,1.4699,0.3546
1,False,2700,0.5,10,0.8347,0.6606000000000001,1.4854,0.359
1,False,2700,0.5,11,0.8125,0.6684,1.5206,0.3233
1,False,2700,0.5,12,0.804,0.6522,1.4981,0.3635
1,False,2700,0.5,13,0.7821,0.6644,1.5416,0.3635
1,False,2700,0.5,14,0.7739,0.6840999999999999,1.5722,0.3635
1,False,2700,0.5,15,0.7342,0.6953,1.6173,0.3657
1,False,2700,0.5,16,0.7322,0.6809000000000001,1.6268,0.368
1,False,2700,0.5,17,0.7162,0.6844,1.6542,0.3367
1,False,2700,0.5,18,0.6845,0.7222,1.6905,0.368
1,False,2700,0.5,19,0.6752,0.7078,1.7224,0.3657
1,False,2700,0.5,20,0.6403,0.7363,1.7619,0.36329999999999996
1,False,2700,0.5,21,0.6778,0.7169,1.808,0.3678
1,False,2700,0.5,22,0.6358,0.7363,1.8153,0.3477
1,False,2700,0.5,23,0.5892,0.7594,1.8379,0.3635
1,False,2700,0.5,24,0.5652,0.7803,1.8441,0.3233
1,False,2700,0.5,25,0.5624,0.7756000000000001,1.8875,0.3456
1,False,2700,0.5,26,0.5412,0.7691,1.9113,0.34119999999999995
1,False,2700,0.5,27,0.5054,0.8162999999999999,1.9773,0.3546
1,False,2700,0.5,28,0.5055,0.7988,2.0205,0.3345
1,False,2700,0.5,29,0.4292,0.8572,2.0944,0.3298
1,False,2700,0.5,30,0.4381,0.835,2.1395,0.34119999999999995
1,False,2700,0.5,31,0.3934,0.8381000000000001,2.1961,0.34340000000000004
1,False,2700,0.5,32,0.3597,0.8728,2.2998,0.3032
1,False,2700,0.5,33,0.3686,0.8615999999999999,2.3172,0.3322
1,False,2700,0.5,34,0.3529,0.8744,2.3536,0.32549999999999996
1,False,2700,0.5,35,0.3034,0.9031,2.3693,0.34119999999999995
1,False,2700,0.5,36,0.299,0.8903,2.4296,0.34340000000000004
