layers,bidir,emb_dim,dropout,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
2,False,2700,0.6,1,1.4784,0.26839999999999997,1.3816,0.32299999999999995
2,False,2700,0.6,2,1.4026,0.33340000000000003,1.3422,0.33640000000000003
2,False,2700,0.6,3,1.3599,0.34909999999999997,1.326,0.3298
2,False,2700,0.6,4,1.2935,0.4216,1.3585,0.3432
2,False,2700,0.6,5,1.2683,0.4106,1.3751,0.3453
2,False,2700,0.6,6,1.216,0.445,1.4347,0.3187
2,False,2700,0.6,7,1.1329,0.5368999999999999,1.4797,0.3431
2,False,2700,0.6,8,1.0802,0.5425,1.5487,0.33409999999999995
2,False,2700,0.6,9,0.9746,0.6065999999999999,1.6564,0.3209
2,False,2700,0.6,10,0.9567,0.6103000000000001,1.7147,0.3321
2,False,2700,0.6,11,0.8565,0.6838,1.781,0.36090000000000005
2,False,2700,0.6,12,0.7837,0.6819,1.8646,0.33880000000000005
2,False,2700,0.6,13,0.6989,0.7353000000000001,1.9726,0.341
2,False,2700,0.6,14,0.6402,0.7241,2.0886,0.33880000000000005
2,False,2700,0.6,15,0.5972,0.7837999999999999,2.1785,0.3343
2,False,2700,0.6,16,0.542,0.7963,2.2447,0.3231
2,False,2700,0.6,17,0.5377,0.8094,2.3284,0.3321
2,False,2700,0.6,18,0.4931,0.8231,2.4581,0.33880000000000005
2,False,2700,0.6,19,0.4149,0.8375,2.5388,0.3367
2,False,2700,0.6,20,0.3848,0.87,2.5365,0.3233
2,False,2700,0.6,21,0.338,0.8812000000000001,2.5122,0.35200000000000004
2,False,2700,0.6,22,0.3228,0.8703,2.5732,0.341
2,False,2700,0.6,23,0.3334,0.8778,2.7541,0.3563
2,False,2700,0.6,24,0.3164,0.8966,2.7439,0.3607
2,False,2700,0.6,25,0.2794,0.8922,2.7855,0.3453
2,False,2700,0.6,26,0.2528,0.9075,2.7749,0.3386
2,False,2700,0.6,27,0.2023,0.9344,2.8914,0.34740000000000004
2,False,2700,0.6,28,0.2815,0.8981,2.8972,0.3453
2,False,2700,0.6,29,0.2479,0.9062,2.9218,0.3875
2,False,2700,0.6,30,0.1936,0.9247,2.9329,0.38530000000000003
2,False,2700,0.6,31,0.2167,0.9156,3.0089,0.3786
2,False,2700,0.6,32,0.1904,0.9328,2.9629,0.35850000000000004
2,False,2700,0.6,33,0.1757,0.9372,3.0444,0.3475
2,False,2700,0.6,34,0.1706,0.9419,3.1539,0.33880000000000005
2,False,2700,0.6,35,0.1617,0.9453,3.1667,0.3565
2,False,2700,0.6,36,0.1514,0.945,3.099,0.3674
2,False,2700,0.6,37,0.1333,0.95,3.1262,0.3674
2,False,2700,0.6,38,0.1248,0.9512,3.2042,0.3475
2,False,2700,0.6,39,0.1384,0.9531000000000001,3.2422,0.34979999999999994
2,False,2700,0.6,40,0.1252,0.9594,3.3019,0.3632
2,False,2700,0.6,41,0.1285,0.9516,3.3423,0.3475
2,False,2700,0.6,42,0.1272,0.9641,3.2826,0.34979999999999994
2,False,2700,0.6,43,0.1393,0.95,3.3092,0.3566
2,False,2700,0.6,44,0.0949,0.9653,3.376,0.3522
2,False,2700,0.6,45,0.1159,0.9609000000000001,3.4169,0.3477
2,False,2700,0.6,46,0.114,0.9609000000000001,3.4111,0.3477
2,False,2700,0.6,47,0.0746,0.9719,3.3915,0.3453
2,False,2700,0.6,48,0.098,0.9719,3.3997,0.35200000000000004
2,False,2700,0.6,49,0.1114,0.9688,3.4172,0.39630000000000004
2,False,2700,0.6,50,0.099,0.9703,3.4208,0.3918
2,False,2700,0.6,51,0.0973,0.9637,3.4319,0.3607
2,False,2700,0.6,52,0.086,0.9672,3.5169,0.363
2,False,2700,0.6,53,0.0922,0.9606,3.619,0.3632
2,False,2700,0.6,54,0.1068,0.9625,3.647,0.3565
2,False,2700,0.6,55,0.0779,0.9765999999999999,3.5748,0.3654
2,False,2700,0.6,56,0.1041,0.9656,3.5635,0.3654
2,False,2700,0.6,57,0.091,0.97,3.5526,0.36090000000000005
2,False,2700,0.6,58,0.0775,0.9765999999999999,3.6091,0.3522
2,False,2700,0.6,59,0.08,0.9781,3.6952,0.34990000000000004
2,False,2700,0.6,60,0.0794,0.9703,3.6494,0.3522
2,False,2700,0.6,61,0.0649,0.9828,3.6579,0.3522
2,False,2700,0.6,62,0.0859,0.9781,3.6868,0.3475
2,False,2700,0.6,63,0.0666,0.9797,3.731,0.36090000000000005
2,False,2700,0.6,64,0.089,0.9765999999999999,3.7828,0.3676
2,False,2700,0.6,65,0.0574,0.9828,3.8197,0.3544
2,False,2700,0.6,66,0.0679,0.9765999999999999,3.8287,0.3522
2,False,2700,0.6,67,0.0638,0.9781,3.8584,0.3743
2,False,2700,0.6,68,0.0639,0.9781,3.8635,0.36560000000000004
2,False,2700,0.6,69,0.0732,0.9828,3.8684,0.3721
2,False,2700,0.6,70,0.0549,0.9828,3.8406,0.3674
2,False,2700,0.6,71,0.0592,0.9797,3.8237,0.3831
2,False,2700,0.6,72,0.0472,0.9875,3.8115,0.3654
2,False,2700,0.6,73,0.0656,0.9797,3.8577,0.3674
2,False,2700,0.6,74,0.0475,0.9828,3.8568,0.3563
2,False,2700,0.6,75,0.0401,0.9843999999999999,3.8616,0.34979999999999994
2,False,2700,0.6,76,0.0496,0.9843999999999999,3.9227,0.3676
2,False,2700,0.6,77,0.0673,0.9812000000000001,3.9797,0.3721
2,False,2700,0.6,78,0.045,0.9859,3.9737,0.3432
2,False,2700,0.6,79,0.0456,0.9843999999999999,4.0208,0.3343
2,False,2700,0.6,80,0.0349,0.9937999999999999,4.0333,0.3432
2,False,2700,0.6,81,0.0482,0.9843999999999999,4.0804,0.3566
2,False,2700,0.6,82,0.0685,0.9747,4.1836,0.3721
2,False,2700,0.6,83,0.0636,0.9781,4.2047,0.34990000000000004
2,False,2700,0.6,84,0.0645,0.9828,4.1785,0.3611
2,False,2700,0.6,85,0.0571,0.9781,4.0837,0.36560000000000004
2,False,2700,0.6,86,0.0469,0.9859,3.9523,0.3721
2,False,2700,0.6,87,0.0639,0.9734,3.9554,0.38079999999999997
2,False,2700,0.6,88,0.0553,0.9797,4.0547,0.363
2,False,2700,0.6,89,0.0474,0.9797,4.1402,0.3367
2,False,2700,0.6,90,0.0508,0.9812000000000001,4.1533,0.3456
2,False,2700,0.6,91,0.0477,0.9843999999999999,4.1606,0.36560000000000004
2,False,2700,0.6,92,0.0445,0.9859,4.1559,0.34990000000000004
2,False,2700,0.6,93,0.0321,0.9891,4.2417,0.3298
2,False,2700,0.6,94,0.0398,0.9812000000000001,4.2565,0.3544
2,False,2700,0.6,95,0.0434,0.9887,4.2522,0.3455
2,False,2700,0.6,96,0.0437,0.9875,4.2586,0.3455
2,False,2700,0.6,97,0.0307,0.9859,4.2545,0.3432
2,False,2700,0.6,98,0.0303,0.9891,4.3078,0.3431
2,False,2700,0.6,99,0.0299,0.9891,4.3677,0.341
2,False,2700,0.6,100,0.0625,0.9843999999999999,4.4367,0.3432
2,False,2700,0.6,101,0.0331,0.9891,4.47,0.3477
2,False,2700,0.6,102,0.0526,0.9797,4.4853,0.33409999999999995
2,False,2700,0.6,103,0.0458,0.9875,4.4465,0.32299999999999995
2,False,2700,0.6,104,0.0456,0.9875,4.3808,0.3319
2,False,2700,0.6,105,0.0456,0.9859,4.4077,0.3431
2,False,2700,0.6,106,0.046,0.9828,4.362,0.33649999999999997
2,False,2700,0.6,107,0.0331,0.9906,4.3281,0.3432
2,False,2700,0.6,108,0.024,0.9937999999999999,4.2745,0.3542
2,False,2700,0.6,109,0.0363,0.9922,4.2845,0.3431
2,False,2700,0.6,110,0.0217,0.9969,4.3939,0.341
2,False,2700,0.6,111,0.0405,0.9828,4.4261,0.3321
2,False,2700,0.6,112,0.0305,0.9906,4.394,0.3542
2,False,2700,0.6,113,0.0187,0.9953,4.4046,0.3453
2,False,2700,0.6,114,0.0351,0.9875,4.3868,0.3431
2,False,2700,0.6,115,0.0391,0.9843999999999999,4.3454,0.35200000000000004
2,False,2700,0.6,116,0.0342,0.9906,4.3263,0.35869999999999996
2,False,2700,0.6,117,0.0373,0.9875,4.3907,0.3654
2,False,2700,0.6,118,0.0446,0.9843999999999999,4.371,0.36090000000000005
2,False,2700,0.6,119,0.0469,0.9922,4.332,0.3542
2,False,2700,0.6,120,0.032,0.9859,4.3412,0.3654
2,False,2700,0.6,121,0.0285,0.9891,4.3543,0.36329999999999996
2,False,2700,0.6,122,0.023,0.9922,4.4138,0.3522
2,False,2700,0.6,123,0.0192,0.9906,4.4662,0.3654
2,False,2700,0.6,124,0.042,0.9843999999999999,4.4665,0.3654
2,False,2700,0.6,125,0.0197,0.9903,4.5486,0.3367
