layers,bidir,emb_dim,dropout,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
1,False,900,0.7,1,1.6179,0.23379999999999998,1.3715,0.3386
1,False,900,0.7,2,1.5024,0.3125,1.3988,0.35869999999999996
1,False,900,0.7,3,1.4903,0.3131,1.3633,0.3207
1,False,900,0.7,4,1.4231,0.3322,1.3545,0.3297
1,False,900,0.7,5,1.3656,0.38060000000000005,1.3551,0.3565
1,False,900,0.7,6,1.326,0.4094,1.3843,0.33640000000000003
1,False,900,0.7,7,1.2957,0.38880000000000003,1.385,0.34979999999999994
1,False,900,0.7,8,1.2975,0.4138,1.3878,0.35200000000000004
1,False,900,0.7,9,1.2754,0.41619999999999996,1.3793,0.3319
1,False,900,0.7,10,1.1681,0.48969999999999997,1.3785,0.3431
1,False,900,0.7,11,1.1927,0.48219999999999996,1.4118,0.3297
1,False,900,0.7,12,1.1775,0.505,1.3942,0.30510000000000004
1,False,900,0.7,13,1.1658,0.4725,1.3873,0.3207
1,False,900,0.7,14,1.0894,0.565,1.401,0.3321
1,False,900,0.7,15,1.0768,0.555,1.4319,0.3321
1,False,900,0.7,16,1.0787,0.5588000000000001,1.4373,0.33649999999999997
1,False,900,0.7,17,1.0484,0.5828,1.4582,0.2988
1,False,900,0.7,18,1.009,0.5941,1.4531,0.3455
1,False,900,0.7,19,0.987,0.5869,1.5175,0.3233
1,False,900,0.7,20,0.9822,0.6093999999999999,1.5461,0.3389
1,False,900,0.7,21,0.9514,0.6306,1.5728,0.341
1,False,900,0.7,22,0.959,0.6147,1.5905,0.33880000000000005
1,False,900,0.7,23,0.8364,0.6578,1.6646,0.3187
1,False,900,0.7,24,0.8487,0.6816,1.6705,0.3475
1,False,900,0.7,25,0.7826,0.6759000000000001,1.7349,0.3432
1,False,900,0.7,26,0.8286,0.6709,1.7914,0.3321
1,False,900,0.7,27,0.8125,0.7121999999999999,1.8455,0.3321
1,False,900,0.7,28,0.7651,0.6940999999999999,1.8281,0.3475
1,False,900,0.7,29,0.7439,0.7272,1.9079,0.36979999999999996
1,False,900,0.7,30,0.7123,0.7169,1.9622,0.34979999999999994
1,False,900,0.7,31,0.6601,0.7606,2.0351,0.3431
1,False,900,0.7,32,0.5929,0.7803,2.0692,0.35200000000000004
1,False,900,0.7,33,0.7022,0.7441,2.131,0.36979999999999996
1,False,900,0.7,34,0.6015,0.795,2.2221,0.3743
1,False,900,0.7,35,0.572,0.7825,2.2986,0.35869999999999996
1,False,900,0.7,36,0.5877,0.765,2.2808,0.3788
1,False,900,0.7,37,0.5415,0.7772,2.3515,0.3764
1,False,900,0.7,38,0.5717,0.7881,2.398,0.3741
1,False,900,0.7,39,0.4818,0.8266,2.4209,0.3764
1,False,900,0.7,40,0.4543,0.8406,2.495,0.3674
1,False,900,0.7,41,0.508,0.8094,2.6505,0.37189999999999995
1,False,900,0.7,42,0.442,0.8422,2.6756,0.38530000000000003
1,False,900,0.7,43,0.3984,0.8528,2.6487,0.3942
1,False,900,0.7,44,0.4232,0.8366,2.7426,0.3831
1,False,900,0.7,45,0.4079,0.8434,2.8921,0.3898
1,False,900,0.7,46,0.4364,0.8387,2.7827,0.3851
1,False,900,0.7,47,0.3805,0.8506,2.7861,0.39409999999999995
1,False,900,0.7,48,0.4126,0.8481000000000001,2.8134,0.3764
1,False,900,0.7,49,0.383,0.8556,2.9026,0.3875
1,False,900,0.7,50,0.3666,0.8781,2.8185,0.41859999999999997
1,False,900,0.7,51,0.3162,0.8875,2.9236,0.4121
1,False,900,0.7,52,0.3395,0.8825,3.0485,0.36329999999999996
1,False,900,0.7,53,0.3556,0.8765999999999999,3.0424,0.3789
1,False,900,0.7,54,0.3164,0.8969,3.0804,0.3786
1,False,900,0.7,55,0.3568,0.8575,3.1486,0.392
1,False,900,0.7,56,0.3224,0.8953,3.2438,0.3942
1,False,900,0.7,57,0.2925,0.9031,3.2764,0.3831
1,False,900,0.7,58,0.3014,0.8872,3.1753,0.4008
1,False,900,0.7,59,0.2743,0.9047,3.2423,0.3896
1,False,900,0.7,60,0.2559,0.9125,3.2812,0.392
1,False,900,0.7,61,0.2444,0.9125,3.4055,0.37
1,False,900,0.7,62,0.2162,0.9340999999999999,3.2918,0.4032
1,False,900,0.7,63,0.2424,0.9118999999999999,3.35,0.3942
1,False,900,0.7,64,0.2202,0.9297,3.3981,0.3898
1,False,900,0.7,65,0.2314,0.9247,3.3546,0.38079999999999997
1,False,900,0.7,66,0.2469,0.9075,3.5196,0.3788
1,False,900,0.7,67,0.2463,0.9109,3.4965,0.392
1,False,900,0.7,68,0.2462,0.9062,3.491,0.4054
1,False,900,0.7,69,0.2557,0.8966,3.4448,0.3875
1,False,900,0.7,70,0.2019,0.9406,3.4981,0.3589
1,False,900,0.7,71,0.2312,0.9134,3.4328,0.37
1,False,900,0.7,72,0.2552,0.9012,3.3338,0.3721
1,False,900,0.7,73,0.2472,0.9109,3.3144,0.3788
1,False,900,0.7,74,0.2238,0.9106000000000001,3.3423,0.4032
1,False,900,0.7,75,0.1945,0.9297,3.5146,0.37
1,False,900,0.7,76,0.1871,0.9344,3.5563,0.3678
1,False,900,0.7,77,0.1987,0.9328,3.5782,0.4032
1,False,900,0.7,78,0.1964,0.9375,3.4916,0.3899
1,False,900,0.7,79,0.1945,0.9419,3.334,0.4277
1,False,900,0.7,80,0.1497,0.95,3.4728,0.41
1,False,900,0.7,81,0.1819,0.925,3.5293,0.3856
1,False,900,0.7,82,0.2003,0.9213,3.627,0.40759999999999996
1,False,900,0.7,83,0.197,0.9375,3.6077,0.39649999999999996
1,False,900,0.7,84,0.1411,0.9512,3.63,0.4054
1,False,900,0.7,85,0.1809,0.9390999999999999,3.7924,0.37229999999999996
1,False,900,0.7,86,0.1404,0.9528,3.8533,0.37
1,False,900,0.7,87,0.1416,0.9516,3.7772,0.39890000000000003
1,False,900,0.7,88,0.1652,0.9531000000000001,3.6276,0.3922
1,False,900,0.7,89,0.1917,0.9359000000000001,3.706,0.3743
1,False,900,0.7,90,0.1658,0.9406,3.733,0.3788
1,False,900,0.7,91,0.1988,0.9294,3.6944,0.381
1,False,900,0.7,92,0.1458,0.9438,3.695,0.3788
1,False,900,0.7,93,0.1725,0.9384,3.8757,0.381
1,False,900,0.7,94,0.1705,0.9562,3.7104,0.381
1,False,900,0.7,95,0.1588,0.9419,3.6872,0.3678
1,False,900,0.7,96,0.154,0.9438,3.6633,0.36329999999999996
1,False,900,0.7,97,0.1225,0.9469,3.794,0.3678
1,False,900,0.7,98,0.1242,0.9453,3.8896,0.38770000000000004
1,False,900,0.7,99,0.1189,0.9603,3.904,0.3765
1,False,900,0.7,100,0.153,0.9547,3.7822,0.38549999999999995
1,False,900,0.7,101,0.1105,0.9562,3.9133,0.38770000000000004
1,False,900,0.7,102,0.1305,0.9484,3.7872,0.4052
1,False,900,0.7,103,0.1903,0.9390999999999999,3.9291,0.38549999999999995
1,False,900,0.7,104,0.1192,0.9672,3.8968,0.381
1,False,900,0.7,105,0.1326,0.9578,3.94,0.37229999999999996
1,False,900,0.7,106,0.1138,0.9578,3.8996,0.3832
1,False,900,0.7,107,0.1281,0.9547,3.8927,0.3831
1,False,900,0.7,108,0.1432,0.95,3.8475,0.40090000000000003
1,False,900,0.7,109,0.1107,0.9481,3.9008,0.38530000000000003
1,False,900,0.7,110,0.1256,0.9528,4.0099,0.3765
1,False,900,0.7,111,0.1107,0.9688,3.937,0.36979999999999996
1,False,900,0.7,112,0.1431,0.9478,3.7796,0.3898
1,False,900,0.7,113,0.133,0.9484,3.7725,0.40090000000000003
1,False,900,0.7,114,0.0872,0.9765999999999999,3.8628,0.38079999999999997
1,False,900,0.7,115,0.1087,0.9609000000000001,4.1116,0.3632
1,False,900,0.7,116,0.1205,0.9609000000000001,4.0894,0.3788
1,False,900,0.7,117,0.1097,0.9656,3.9618,0.381
1,False,900,0.7,118,0.0998,0.9641,4.0247,0.3765
1,False,900,0.7,119,0.1031,0.9609000000000001,4.079,0.3721
1,False,900,0.7,120,0.117,0.9528,4.1239,0.3654
1,False,900,0.7,121,0.1229,0.9544,3.9723,0.36979999999999996
1,False,900,0.7,122,0.0917,0.9656,3.9979,0.3743
1,False,900,0.7,123,0.1071,0.9625,3.8889,0.3764
1,False,900,0.7,124,0.1072,0.9544,4.0049,0.3743
1,False,900,0.7,125,0.1003,0.9603,4.2425,0.3565
