layers,bidir,emb_dim,dropout,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
5,True,900,0.6,1,1.3809,0.28190000000000004,1.3708,0.2854
5,True,900,0.6,2,1.3789,0.2847,1.3658,0.2965
5,True,900,0.6,3,1.3692,0.3128,1.3517,0.3367
5,True,900,0.6,4,1.3221,0.34159999999999996,1.3749,0.3456
5,True,900,0.6,5,1.2014,0.5015999999999999,1.5016,0.3477
5,True,900,0.6,6,1.0746,0.5366,1.4887,0.3814
5,True,900,0.6,7,0.9247,0.6463,1.8871,0.37450000000000006
5,True,900,0.6,8,0.7721,0.7103,1.8929,0.3812
5,True,900,0.6,9,0.7404,0.7147,1.9784,0.38799999999999996
5,True,900,0.6,10,0.5892,0.7762,2.2641,0.37689999999999996
5,True,900,0.6,11,0.5114,0.8212999999999999,2.2064,0.3901
5,True,900,0.6,12,0.4571,0.8294,2.3326,0.37689999999999996
5,True,900,0.6,13,0.3803,0.8797,2.3697,0.3836
5,True,900,0.6,14,0.3581,0.8759,2.5789,0.368
5,True,900,0.6,15,0.3244,0.8937999999999999,2.7814,0.39890000000000003
5,True,900,0.6,16,0.3283,0.8887,2.61,0.3613
5,True,900,0.6,17,0.2222,0.9125,2.8247,0.3968
5,True,900,0.6,18,0.2176,0.9390999999999999,2.8813,0.3968
5,True,900,0.6,19,0.1519,0.9559000000000001,2.9501,0.4011
5,True,900,0.6,20,0.2022,0.9328,3.145,0.39030000000000004
5,True,900,0.6,21,0.2513,0.9156,2.9916,0.3925
5,True,900,0.6,22,0.1226,0.9591,3.5201,0.38789999999999997
5,True,900,0.6,23,0.1401,0.9516,3.2482,0.3946
5,True,900,0.6,24,0.1309,0.9594,2.9872,0.3812
5,True,900,0.6,25,0.1167,0.9672,3.1982,0.41240000000000004
5,True,900,0.6,26,0.1121,0.9656,3.5091,0.4057
5,True,900,0.6,27,0.1256,0.9594,3.4846,0.42579999999999996
5,True,900,0.6,28,0.0997,0.9656,3.4308,0.4014
5,True,900,0.6,29,0.1101,0.9594,3.2373,0.38789999999999997
5,True,900,0.6,30,0.0977,0.9641,3.804,0.3836
5,True,900,0.6,31,0.1074,0.9672,3.2966,0.3832
5,True,900,0.6,32,0.0922,0.9688,3.5907,0.38799999999999996
5,True,900,0.6,33,0.0677,0.9797,3.7544,0.4057
5,True,900,0.6,34,0.0781,0.9719,3.5993,0.4215
5,True,900,0.6,35,0.076,0.97,3.4443,0.3992
5,True,900,0.6,36,0.1157,0.9656,3.3002,0.39899999999999997
5,True,900,0.6,37,0.0909,0.9781,3.3045,0.40369999999999995
5,True,900,0.6,38,0.0648,0.9747,3.535,0.40130000000000005
5,True,900,0.6,39,0.0801,0.9781,3.4615,0.4081
5,True,900,0.6,40,0.0842,0.975,3.3403,0.3992
5,True,900,0.6,41,0.0452,0.9906,3.4115,0.4191
5,True,900,0.6,42,0.0497,0.9797,3.507,0.4169
5,True,900,0.6,43,0.0867,0.9734,3.5867,0.4102
