layers,bidir,emb_dim,dropout,Epoch,TrainLoss,TrainAcc,TestLoss,TestAcc
3,True,4500,0.6,1,1.3807,0.28059999999999996,1.3662,0.2854
3,True,4500,0.6,2,1.3593,0.3225,1.3524,0.3077
3,True,4500,0.6,3,1.3226,0.40369999999999995,1.3368,0.3635
3,True,4500,0.6,4,1.2374,0.4428,1.4191,0.4102
3,True,4500,0.6,5,1.0486,0.5728,1.5488,0.40990000000000004
3,True,4500,0.6,6,0.8533,0.6788,1.6359,0.3923
3,True,4500,0.6,7,0.5817,0.7938,2.1503,0.40369999999999995
3,True,4500,0.6,8,0.4316,0.8338,2.0942,0.408
3,True,4500,0.6,9,0.2696,0.9125,2.283,0.408
3,True,4500,0.6,10,0.1526,0.9469,2.8634,0.42810000000000004
3,True,4500,0.6,11,0.1263,0.9484,2.9106,0.4035
3,True,4500,0.6,12,0.1237,0.9609000000000001,2.8558,0.43479999999999996
3,True,4500,0.6,13,0.0867,0.9793999999999999,2.9805,0.3882
3,True,4500,0.6,14,0.0723,0.9765999999999999,3.3546,0.408
3,True,4500,0.6,15,0.064,0.9797,3.2107,0.42100000000000004
3,True,4500,0.6,16,0.0452,0.9843999999999999,3.5492,0.4325
3,True,4500,0.6,17,0.0555,0.9828,3.353,0.45659999999999995
3,True,4500,0.6,18,0.0532,0.9828,3.2086,0.4301
3,True,4500,0.6,19,0.0581,0.9812000000000001,3.3325,0.41229999999999994
3,True,4500,0.6,20,0.0538,0.9781,3.6036,0.40130000000000005
3,True,4500,0.6,21,0.0474,0.9812000000000001,3.7598,0.38799999999999996
3,True,4500,0.6,22,0.0399,0.9875,3.7187,0.3814
3,True,4500,0.6,23,0.0278,0.9906,3.7058,0.3923
3,True,4500,0.6,24,0.0489,0.9875,3.7075,0.4214
3,True,4500,0.6,25,0.032,0.9922,3.7008,0.4104
3,True,4500,0.6,26,0.0407,0.9825,3.7901,0.3947
3,True,4500,0.6,27,0.0436,0.9859,3.6704,0.4169
3,True,4500,0.6,28,0.032,0.9841,3.5431,0.3946
3,True,4500,0.6,29,0.0346,0.9875,3.8373,0.4171
3,True,4500,0.6,30,0.0301,0.9891,3.5465,0.4169
3,True,4500,0.6,31,0.0304,0.9906,3.5736,0.4035
3,True,4500,0.6,32,0.0289,0.9891,3.7592,0.3747
3,True,4500,0.6,33,0.0223,0.9856,4.0186,0.38789999999999997
3,True,4500,0.6,34,0.0366,0.9875,3.985,0.3901
3,True,4500,0.6,35,0.0411,0.9828,3.8993,0.37689999999999996
3,True,4500,0.6,36,0.0162,0.9953,4.003,0.3858
3,True,4500,0.6,37,0.0141,0.9984000000000001,3.9845,0.3858
3,True,4500,0.6,38,0.0181,0.9953,4.0612,0.3947
3,True,4500,0.6,39,0.0214,0.9922,4.087,0.3858
3,True,4500,0.6,40,0.016,0.9937999999999999,4.163,0.38799999999999996
3,True,4500,0.6,41,0.0153,0.9969,4.1425,0.4191
3,True,4500,0.6,42,0.0097,0.9969,4.1828,0.39030000000000004
3,True,4500,0.6,43,0.0081,0.9953,4.1661,0.3814
3,True,4500,0.6,44,0.0088,0.9984000000000001,4.1564,0.37689999999999996
3,True,4500,0.6,45,0.0101,0.9953,4.2148,0.39899999999999997
3,True,4500,0.6,46,0.0099,0.9969,4.2862,0.39899999999999997
3,True,4500,0.6,47,0.0185,0.9953,4.342,0.4301
3,True,4500,0.6,48,0.024,0.9922,4.5552,0.4147
3,True,4500,0.6,49,0.0149,0.9969,4.532,0.39030000000000004
3,True,4500,0.6,50,0.011,0.9953,4.587,0.38799999999999996
3,True,4500,0.6,51,0.0165,0.9984000000000001,4.1851,0.40369999999999995
3,True,4500,0.6,52,0.011,0.9969,4.1844,0.3858
3,True,4500,0.6,53,0.0102,0.9969,4.2581,0.40590000000000004
